Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDL43,OUT019,200.39993
DRB13,OUT046,1168.5214
FDF59,OUT027,2230.6062
FDT35,OUT049,3440.1152
NCJ19,OUT035,919.7743
FDT35,OUT018,1559.4279
FDI48,OUT046,732.3187
DRC24,OUT019,693.06824
NCZ05,OUT017,1514.7081
FDJ57,OUT049,4502.286
FDX11,OUT017,2909.0193
FDE09,OUT035,1651.8043
NCK06,OUT049,2013.6284
DRE37,OUT017,3051.3975
FDV56,OUT046,1554.5883
FDY43,OUT017,3461.575
FDV35,OUT013,2305.4038
FDF05,OUT019,775.2482
FDA36,OUT035,2895.9146
FDS13,OUT027,3487.336
FDU47,OUT013,1998.193
FDI36,OUT010,1633.7975
FDH48,OUT046,1699.5383
FDZ14,OUT013,2501.6987
FDS46,OUT013,772.01807
FDE21,OUT017,2427.9373
FDA26,OUT049,3480.8313
FDV12,OUT046,1229.0547
FDL46,OUT019,541.5289
FDN57,OUT013,1847.9779
NCJ18,OUT017,1804.9519
FDO36,OUT045,2793.1804
FDX55,OUT018,1888.7125
FDT25,OUT019,357.47107
FDD16,OUT049,1056.1398
NCX18,OUT013,4364.377
NCG55,OUT018,1038.834
NCV18,OUT049,438.67157
NCS18,OUT035,1683.9165
FDC37,OUT045,629.7825
FDE47,OUT046,1868.3119
DRG49,OUT019,488.3775
FDC39,OUT049,3334.2917
FDH24,OUT019,58.30791
FDV39,OUT027,2548.226
NCL17,OUT045,703.9919
NCY53,OUT035,1771.1843
FDH52,OUT013,1009.1635
NCD19,OUT018,679.10785
FDI44,OUT046,1150.2444
DRD49,OUT027,3410.7363
FDN08,OUT035,2420.2551
FDO20,OUT027,3715.0828
FDY02,OUT046,4890.664
FDX23,OUT045,1368.264
FDX01,OUT017,1904.3071
FDH20,OUT027,1982.968
NCX41,OUT017,4647.4355
FDD21,OUT027,2314.6997
DRH11,OUT019,301.17508
DRE60,OUT018,2179.388
FDB10,OUT013,3700.0566
FDH38,OUT013,1939.6469
NCL07,OUT018,451.17624
FDD48,OUT046,1805.277
NCT54,OUT027,1770.1782
FDF32,OUT027,2705.6672
DRH51,OUT045,1351.1063
DRG03,OUT035,3068.8147
NCY42,OUT019,407.66623
FDH32,OUT017,1335.3962
NCJ06,OUT027,2225.4463
FDH47,OUT027,2464.1194
FDZ08,OUT018,782.04047
FDK16,OUT017,1885.2922
DRG01,OUT018,943.57764
NCM53,OUT027,1878.0612
NCB07,OUT035,2880.2664
NCZ06,OUT035,3507.9238
FDU48,OUT049,1993.2435
NCB55,OUT027,1225.7604
FDP15,OUT013,3999.418
FDF17,OUT046,3007.8792
NCN06,OUT049,2659.3225
DRM48,OUT018,358.40363
FDH10,OUT046,3675.7935
FDC60,OUT018,1069.1575
FDE35,OUT018,677.50323
DRI23,OUT013,2565.3718
NCR38,OUT013,3815.9717
FDP04,OUT035,925.676
NCW17,OUT045,2598.7825
FDX34,OUT017,1932.8282
NCK53,OUT045,1340.0033
NCO54,OUT010,552.9773
NCH55,OUT046,1903.628
FDT44,OUT027,2951.963
DRG49,OUT046,3791.071
FDX46,OUT010,683.791
DRG36,OUT049,2658.2102
FDU37,OUT049,1256.5732
FDK10,OUT049,2734.2932
DRF37,OUT027,5778.9644
FDC44,OUT035,1747.0906
FDP15,OUT046,3931.4504
FDZ27,OUT027,452.25726
FDY22,OUT019,626.36096
DRG51,OUT035,2669.579
FDN58,OUT045,4986.4614
FDW01,OUT049,2298.8008
FDX24,OUT018,1147.6758
FDO51,OUT017,600.85706
FDJ52,OUT027,2413.7656
NCY06,OUT010,1606.1953
FDE20,OUT018,1543.2495
FDT23,OUT010,942.90643
FDQ51,OUT046,256.77115
FDE35,OUT046,1025.3605
FDB46,OUT013,3396.7485
NCG19,OUT035,4746.807
NCL06,OUT018,3049.2412
FDT36,OUT019,84.622444
FDC56,OUT049,1858.1515
FDJ26,OUT049,3323.6472
FDZ59,OUT017,3445.714
FDV11,OUT027,2287.8516
FDR13,OUT010,385.6948
FDI15,OUT018,3915.7937
FDF47,OUT018,1903.5133
NCB54,OUT019,627.28394
NCK19,OUT027,1435.9984
FDX16,OUT017,3076.3157
FDL50,OUT045,2588.1006
NCE31,OUT035,579.269
DRJ01,OUT049,2572.7021
FDE22,OUT013,3274.5603
FDY20,OUT019,244.09758
NCO14,OUT045,735.701
NCR50,OUT017,2303.263
DRM47,OUT017,2983.3533
FDO27,OUT010,1022.0113
FDJ20,OUT027,2292.14
NCX17,OUT013,3273.6794
FDG59,OUT049,547.1626
FDD52,OUT045,1475.2704
FDO48,OUT017,3651.938
FDC59,OUT019,170.10474
FDS15,OUT018,1357.0786
FDB47,OUT035,3316.5237
FDV14,OUT019,399.13837
FDB27,OUT013,2958.8076
FDA35,OUT035,1862.9731
FDN51,OUT018,2343.2542
FDO39,OUT019,362.3998
FDB28,OUT049,3013.4976
DRJ25,OUT046,769.6442
FDH46,OUT027,2603.9626
FDI10,OUT045,2662.9004
FDU21,OUT018,346.8393
FDD09,OUT049,2832.7012
FDD10,OUT046,2699.695
FDN31,OUT010,1635.4054
FDA46,OUT018,3471.433
FDM56,OUT046,1600.0807
FDF11,OUT010,2001.6309
FDS32,OUT018,1706.0632
NCM06,OUT013,2515.795
FDZ26,OUT045,3612.1025
FDO01,OUT013,1882.7449
FDJ46,OUT049,2864.088
FDG26,OUT019,1221.4646
FDZ38,OUT035,3794.5376
NCO55,OUT013,1526.7117
FDT60,OUT035,1955.287
FDW37,OUT049,1382.1011
NCK42,OUT018,1837.7583
FDA45,OUT046,2575.0396
FDW55,OUT018,3288.8333
FDY44,OUT017,1245.652
FDQ31,OUT017,1344.616
FDM09,OUT049,899.78174
FDH12,OUT018,893.89703
NCQ43,OUT035,1516.5388
FDT33,OUT035,2693.0554
NCT41,OUT018,2289.2249
DRJ25,OUT010,319.61423
NCQ41,OUT046,2915.4456
NCN17,OUT049,1473.582
DRO35,OUT027,2135.3489
FDU27,OUT018,506.54993
FDY43,OUT027,2543.4907
FDG46,OUT035,1755.345
DRL49,OUT018,1301.3531
NCB55,OUT049,856.94806
FDK28,OUT049,3842.2285
FDO49,OUT045,798.12274
FDT03,OUT013,2279.2944
FDW33,OUT027,986.85895
FDR02,OUT035,1517.1294
FDF50,OUT013,1211.3125
FDA40,OUT018,230.58255
NCT53,OUT018,2100.3154
FDY60,OUT035,2021.0768
FDP44,OUT027,1903.3649
NCQ50,OUT045,3130.5037
NCC30,OUT017,957.00555
FDQ60,OUT018,1564.169
FDG41,OUT046,2090.8376
FDQ03,OUT046,3546.3503
FDM03,OUT045,1511.7407
FDZ51,OUT018,963.2337
DRF51,OUT035,639.56415
FDF39,OUT017,4024.9368
FDW52,OUT035,943.86896
FDY22,OUT049,2370.8538
FDG14,OUT013,865.6456
FDA57,OUT017,600.75604
FDL45,OUT019,289.69263
FDX28,OUT046,1510.0328
NCQ54,OUT013,3485.9604
FDH40,OUT045,1137.8956
FDU52,OUT035,2556.6238
FDT60,OUT010,1581.0454
FDK08,OUT045,1464.1798
FDN04,OUT049,2709.017
FDE50,OUT013,3020.3813
FDI16,OUT049,754.86646
FDM50,OUT049,912.9952
NCV30,OUT049,1000.25867
FDT44,OUT013,1865.5901
FDY60,OUT013,2444.567
FDT56,OUT017,878.514
FDV58,OUT018,2247.797
FDU04,OUT013,1823.172
NCN05,OUT027,2502.306
FDI53,OUT018,1964.129
FDD34,OUT046,2505.6995
FDW47,OUT027,2199.6982
FDT51,OUT027,1913.0798
FDO27,OUT013,1340.0305
NCQ18,OUT018,894.1656
NCW05,OUT013,1489.3552
FDI15,OUT010,1243.227
NCH43,OUT010,1862.7761
FDT40,OUT049,2005.0552
NCG19,OUT017,3596.9353
NCM30,OUT035,601.1396
FDB38,OUT017,2645.278
FDB22,OUT046,2403.179
FDC58,OUT046,762.36975
NCI29,OUT013,2005.2072
FDA23,OUT010,908.30634
DRG48,OUT013,2441.2644
FDV21,OUT013,2583.088
NCG18,OUT019,249.47687
FDG40,OUT045,534.195
FDU24,OUT018,1225.2559
FDA22,OUT049,2462.7134
FDY35,OUT046,731.5089
FDJ15,OUT045,2826.0842
NCW18,OUT018,2110.034
FDK56,OUT018,2475.8
FDF44,OUT046,1963.368
FDP51,OUT049,1804.9171
FDU22,OUT027,2119.4214
FDM28,OUT017,2805.8962
NCL42,OUT046,3740.203
FDJ15,OUT019,595.1499
FDI32,OUT018,1054.9922
DRL11,OUT046,2619.9424
DRO59,OUT018,888.0775
FDA07,OUT019,268.33862
NCO53,OUT013,2896.324
FDO21,OUT045,3439.2917
FDW39,OUT045,929.58704
NCV17,OUT013,2590.1917
FDE22,OUT046,2696.7139
NCB06,OUT018,2698.4214
DRF48,OUT017,2951.9475
FDB05,OUT013,3520.1284
FDP28,OUT027,3499.9028
FDP23,OUT046,3471.6482
NCS41,OUT018,1650.0044
FDS40,OUT018,445.73782
FDA16,OUT017,3342.5623
FDN20,OUT035,2596.6
FDF04,OUT027,3543.2002
DRG36,OUT018,1522.8014
FDW16,OUT018,1127.614
FDU09,OUT017,868.5779
FDW01,OUT046,3072.5742
FDB15,OUT045,4299.8364
NCJ17,OUT049,1235.8224
NCT18,OUT018,1623.8748
FDG16,OUT018,2772.4382
FDP27,OUT017,4446.334
FDQ44,OUT027,2383.2285
FDL50,OUT027,2141.9407
FDW57,OUT027,2266.1548
FDS34,OUT013,1741.6086
NCV30,OUT035,887.2703
FDD26,OUT018,1612.3291
FDA03,OUT045,2282.0352
FDS27,OUT018,2369.426
FDM12,OUT013,2991.198
NCV42,OUT027,2641.1687
NCS41,OUT046,4351.7163
FDN56,OUT018,324.89383
DRK59,OUT046,3640.5662
NCG18,OUT046,1494.9299
NCN26,OUT017,2408.0913
FDI60,OUT027,1622.4741
NCI43,OUT049,693.5747
NCL17,OUT049,2578.465
FDQ19,OUT019,1119.4166
FDY43,OUT049,2599.1284
FDR36,OUT049,633.68805
FDJ58,OUT049,2667.3904
DRY23,OUT045,635.42944
FDK26,OUT027,2741.1875
DRH03,OUT045,1883.9844
FDC10,OUT010,1048.1221
FDD23,OUT013,2971.6768
FDP32,OUT045,1851.2728
FDO31,OUT035,1216.5806
FDQ57,OUT013,3068.9531
FDX32,OUT027,2234.9749
FDC39,OUT027,2774.5256
FDU55,OUT046,3985.0771
FDL45,OUT013,1862.3036
DRK37,OUT049,2974.8154
FDK22,OUT013,3423.531
DRG37,OUT027,2186.8826
FDK22,OUT017,3428.8367
DRH36,OUT018,788.84204
DRC36,OUT018,1664.2554
DRE03,OUT027,1082.8978
FDF34,OUT046,2744.792
FDZ22,OUT046,1258.8436
FDC44,OUT010,1228.1752
FDN31,OUT027,2694.2588
FDO03,OUT017,5010.767
FDA01,OUT049,1139.4283
NCH42,OUT049,3555.3901
FDF46,OUT018,1038.4365
DRL35,OUT046,640.64746
FDW46,OUT049,1180.4664
FDB58,OUT046,2061.9158
FDD47,OUT018,1567.8022
NCO17,OUT045,1852.7554
FDJ26,OUT017,4647.5728
FDU37,OUT045,1149.7909
